STATION,CRYPT,CORE,SWPW,COLLECT_DATE,TEST_NAME,VALUE,UNITS
C4C13,4,13,PW,09/15/2014 14:10,SO4,703,mg/L
C4C13,4,13,PW,09/21/2014 19:32,SO4,769,mg/L
C4C13,4,13,PW,09/29/2014 09:56,SO4,642,mg/L
C4C13,4,13,PW,10/ 5/2014 10:00,SO4,648,mg/L
C4C13,4,13,PW,10/13/2014 09:38,SO4,866,mg/L
C4C13,4,13,PW,10/20/2014 10:00,SO4,819,mg/L
C4C13,4,13,PW,10/27/2014 10:27,SO4,845,mg/L
C4C13,4,13,PW,11/ 3/2014 09:51,SO4,747,mg/L
C4C13,4,13,PW,11/10/2014 13:00,SO4,800,mg/L
C4C13,4,13,PW,11/17/2014 09:04,SO4,791,mg/L
C4C13,4,13,PW,11/23/2014 13:00,SO4,838.928,mg/L
C4C13,4,13,PW,12/ 1/2014 12:00,SO4,719.045,mg/L
C4C14,4,14,PW,09/ 7/2014 15:10,SO4,769,mg/L
C4C14,4,14,PW,09/15/2014 14:15,SO4,794,mg/L
C4C14,4,14,PW,09/21/2014 19:43,SO4,922,mg/L
C4C14,4,14,PW,09/29/2014 09:58,SO4,650,mg/L
C4C14,4,14,PW,10/ 5/2014 10:00,SO4,590,mg/L
C4C14,4,14,PW,10/13/2014 09:40,SO4,892,mg/L
C4C14,4,14,PW,10/20/2014 10:00,SO4,818,mg/L
C4C14,4,14,PW,10/27/2014 10:30,SO4,908,mg/L
C4C14,4,14,PW,11/ 3/2014 09:54,SO4,826,mg/L
C4C14,4,14,PW,11/10/2014 13:00,SO4,790,mg/L
C4C14,4,14,PW,11/17/2014 09:06,SO4,767,mg/L
C4C14,4,14,PW,11/23/2014 13:00,SO4,840.13,mg/L
C4C14,4,14,PW,12/ 1/2014 12:00,SO4,808.192,mg/L
C4C15,4,15,PW,09/ 7/2014 15:20,SO4,769,mg/L
C4C15,4,15,PW,09/15/2014 14:24,SO4,749,mg/L
C4C15,4,15,PW,09/22/2014 07:57,SO4,611,mg/L
C4C15,4,15,PW,09/29/2014 10:00,SO4,606,mg/L
C4C15,4,15,PW,10/ 5/2014 10:00,SO4,871,mg/L
C4C15,4,15,PW,10/13/2014 09:42,SO4,1054,mg/L
C4C15,4,15,PW,10/20/2014 10:00,SO4,895,mg/L
C4C15,4,15,PW,10/27/2014 10:32,SO4,861,mg/L
C4C15,4,15,PW,11/ 3/2014 09:56,SO4,789,mg/L
C4C15,4,15,PW,11/10/2014 13:00,SO4,815,mg/L
C4C15,4,15,PW,11/17/2014 09:09,SO4,740,mg/L
C4C15,4,15,PW,11/23/2014 13:00,SO4,864.327,mg/L
C4C15,4,15,PW,12/ 1/2014 12:00,SO4,789.072,mg/L
C4C16,4,16,PW,09/ 7/2014 15:29,SO4,790,mg/L
C4C16,4,16,PW,09/15/2014 14:30,SO4,707,mg/L
C4C16,4,16,PW,09/22/2014 07:59,SO4,740,mg/L
C4C16,4,16,PW,09/29/2014 10:03,SO4,685,mg/L
C4C16,4,16,PW,10/ 5/2014 10:00,SO4,591,mg/L
C4C16,4,16,PW,10/13/2014 09:44,SO4,896,mg/L
C4C16,4,16,PW,10/20/2014 10:00,SO4,810,mg/L
C4C16,4,16,PW,10/27/2014 10:34,SO4,785,mg/L
C4C16,4,16,PW,11/ 3/2014 09:56,SO4,749,mg/L
C4C16,4,16,PW,11/10/2014 13:00,SO4,828,mg/L
C4C16,4,16,PW,11/17/2014 09:11,SO4,844,mg/L
C4C16,4,16,PW,11/23/2014 13:00,SO4,820.734,mg/L
C4C16,4,16,PW,12/ 1/2014 12:00,SO4,720.692,mg/L
C5C17,5,17,PW,09/ 7/2014 15:40,SO4,1261,mg/L
C5C17,5,17,PW,09/15/2014 14:35,SO4,1479,mg/L
C5C17,5,17,PW,09/23/2014 11:19,SO4,1727,mg/L
C5C17,5,17,PW,09/29/2014 10:12,SO4,1545,mg/L
C5C17,5,17,PW,10/ 5/2014 10:00,SO4,1523,mg/L
C5C17,5,17,PW,10/13/2014 10:11,SO4,1969,mg/L
C5C17,5,17,PW,10/20/2014 10:00,SO4,973,mg/L
C5C17,5,17,PW,10/27/2014 11:17,SO4,1581,mg/L
C5C17,5,17,PW,11/ 3/2014 10:45,SO4,1521,mg/L
C5C17,5,17,PW,11/10/2014 13:00,SO4,1584,mg/L
C5C17,5,17,PW,11/17/2014 09:33,SO4,1539,mg/L
C5C17,5,17,PW,11/23/2014 13:00,SO4,1563.23,mg/L
C5C17,5,17,PW,12/ 1/2014 12:00,SO4,1630.509,mg/L
C5C18,5,18,PW,09/ 7/2014 15:49,SO4,1467,mg/L
C5C18,5,18,PW,09/15/2014 14:50,SO4,2063,mg/L
C5C18,5,18,PW,09/23/2014 11:30,SO4,1403,mg/L
C5C18,5,18,PW,09/29/2014 10:20,SO4,1625,mg/L
C5C18,5,18,PW,10/ 5/2014 10:00,SO4,1210,mg/L
C5C18,5,18,PW,10/13/2014 10:12,SO4,2042,mg/L
C5C18,5,18,PW,10/20/2014 10:00,SO4,827,mg/L
C5C18,5,18,PW,10/27/2014 11:19,SO4,1762,mg/L
C5C18,5,18,PW,11/ 3/2014 10:47,SO4,1566,mg/L
C5C18,5,18,PW,11/10/2014 13:00,SO4,1608,mg/L
C5C18,5,18,PW,11/17/2014 09:36,SO4,1656,mg/L
C5C18,5,18,PW,11/23/2014 13:00,SO4,1576.59,mg/L
C5C18,5,18,PW,12/ 1/2014 12:00,SO4,1653.645,mg/L
C5C19,5,19,PW,09/ 7/2014 16:00,SO4,1524,mg/L
C5C19,5,19,PW,09/15/2014 15:00,SO4,2035,mg/L
C5C19,5,19,PW,09/23/2014 11:32,SO4,1735,mg/L
C5C19,5,19,PW,09/29/2014 10:25,SO4,1414,mg/L
C5C19,5,19,PW,10/ 5/2014 10:00,SO4,1205,mg/L
C5C19,5,19,PW,10/13/2014 10:14,SO4,2154,mg/L
C5C19,5,19,PW,10/20/2014 10:00,SO4,760,mg/L
C5C19,5,19,PW,10/27/2014 11:21,SO4,1458,mg/L
C5C19,5,19,PW,11/ 3/2014 10:48,SO4,1564,mg/L
C5C19,5,19,PW,11/10/2014 13:00,SO4,1681,mg/L
C5C19,5,19,PW,11/17/2014 09:38,SO4,1612,mg/L
C5C19,5,19,PW,11/23/2014 13:00,SO4,1603.81,mg/L
C5C19,5,19,PW,12/ 1/2014 12:00,SO4,1446.268,mg/L
C5C20,5,20,PW,09/ 7/2014 16:09,SO4,1464,mg/L
C5C20,5,20,PW,09/15/2014 15:02,SO4,2010,mg/L
C5C20,5,20,PW,09/23/2014 11:35,SO4,1390,mg/L
C5C20,5,20,PW,09/29/2014 10:32,SO4,1553,mg/L
C5C20,5,20,PW,10/ 5/2014 10:00,SO4,1488,mg/L
C5C20,5,20,PW,10/13/2014 10:16,SO4,2076,mg/L
C5C20,5,20,PW,10/20/2014 10:00,SO4,805,mg/L
C5C20,5,20,PW,10/27/2014 11:23,SO4,1623,mg/L
C5C20,5,20,PW,11/ 3/2014 10:50,SO4,1449,mg/L
C5C20,5,20,PW,11/10/2014 13:00,SO4,1473,mg/L
C5C20,5,20,PW,11/17/2014 09:40,SO4,1486,mg/L
C5C20,5,20,PW,11/23/2014 13:00,SO4,1622.352,mg/L
C5C20,5,20,PW,12/ 1/2014 12:00,SO4,1419.428,mg/L
C6C21,6,21,PW,09/ 7/2014 16:20,SO4,753,mg/L
C6C21,6,21,PW,09/15/2014 15:04,SO4,787,mg/L
C6C21,6,21,PW,09/23/2014 13:30,SO4,806,mg/L
C6C21,6,21,PW,09/29/2014 10:41,SO4,603,mg/L
C6C21,6,21,PW,10/ 5/2014 10:00,SO4,888,mg/L
C6C21,6,21,PW,10/13/2014 10:41,SO4,1002,mg/L
C6C21,6,21,PW,10/20/2014 10:00,SO4,1488,mg/L
C6C21,6,21,PW,10/27/2014 11:44,SO4,740,mg/L
C6C21,6,21,PW,11/ 3/2014 11:08,SO4,729,mg/L
C6C21,6,21,PW,11/10/2014 13:00,SO4,731,mg/L
C6C21,6,21,PW,11/17/2014 10:12,SO4,835,mg/L
C6C21,6,21,PW,11/24/2014 13:00,SO4,850.188,mg/L
C6C21,6,21,PW,12/ 1/2014 12:00,SO4,731.856,mg/L
C6C22,6,22,PW,09/ 7/2014 16:30,SO4,745,mg/L
C6C22,6,22,PW,09/15/2014 15:06,SO4,743,mg/L
C6C22,6,22,PW,09/23/2014 13:39,SO4,919,mg/L
C6C22,6,22,PW,09/29/2014 11:19,SO4,669,mg/L
C6C22,6,22,PW,10/ 5/2014 10:00,SO4,586,mg/L
C6C22,6,22,PW,10/13/2014 10:43,SO4,1033,mg/L
C6C22,6,22,PW,10/20/2014 10:00,SO4,1464,mg/L
C6C22,6,22,PW,10/27/2014 11:46,SO4,771,mg/L
C6C22,6,22,PW,11/ 3/2014 11:08,SO4,685,mg/L
C6C22,6,22,PW,11/10/2014 13:00,SO4,708,mg/L
C6C22,6,22,PW,11/17/2014 10:14,SO4,742,mg/L
C6C22,6,22,PW,11/23/2014 13:00,SO4,856.358,mg/L
C6C22,6,22,PW,12/ 1/2014 12:00,SO4,724.796,mg/L
C6C23,6,23,PW,09/ 7/2014 16:40,SO4,782,mg/L
C6C23,6,23,PW,09/15/2014 15:11,SO4,892,mg/L
C6C23,6,23,PW,09/23/2014 13:45,SO4,822,mg/L
C6C23,6,23,PW,09/29/2014 11:21,SO4,592,mg/L
C6C23,6,23,PW,10/ 5/2014 10:00,SO4,879,mg/L
C6C23,6,23,PW,10/13/2014 10:47,SO4,1113,mg/L
C6C23,6,23,PW,10/20/2014 10:00,SO4,1762,mg/L
C6C23,6,23,PW,10/27/2014 11:46,SO4,778,mg/L
C6C23,6,23,PW,11/ 3/2014 11:12,SO4,708,mg/L
C6C23,6,23,PW,11/10/2014 13:00,SO4,718,mg/L
C6C23,6,23,PW,11/17/2014 10:16,SO4,759,mg/L
C6C23,6,23,PW,11/23/2014 13:00,SO4,830.431,mg/L
C6C23,6,23,PW,12/ 1/2014 12:00,SO4,761.498,mg/L
C6C24,6,24,PW,09/ 7/2014 16:50,SO4,697,mg/L
C6C24,6,24,PW,09/15/2014 15:15,SO4,800,mg/L
C6C24,6,24,PW,09/23/2014 13:50,SO4,791,mg/L
C6C24,6,24,PW,09/29/2014 11:24,SO4,786,mg/L
C6C24,6,24,PW,10/ 5/2014 10:00,SO4,691,mg/L
C6C24,6,24,PW,10/13/2014 10:45,SO4,830,mg/L
C6C24,6,24,PW,10/20/2014 10:00,SO4,1544,mg/L
C6C24,6,24,PW,10/27/2014 11:48,SO4,810,mg/L
C6C24,6,24,PW,11/ 3/2014 11:14,SO4,689,mg/L
C6C24,6,24,PW,11/10/2014 13:00,SO4,713,mg/L
C6C24,6,24,PW,11/17/2014 10:20,SO4,750,mg/L
C6C24,6,24,PW,11/23/2014 13:00,SO4,795.479,mg/L
C6C24,6,24,PW,12/ 1/2014 12:00,SO4,760.167,mg/L
C1C1,1,1,PW,09/ 7/2014 13:00,TDN,0.773,mg/L
C1C1,1,1,PW,09/15/2014 10:38,TDN,0.994,mg/L
C1C1,1,1,PW,09/21/2014 18:26,TDN,1.3,mg/L
C1C1,1,1,PW,09/29/2014 08:50,TDN,1.31,mg/L
C1C1,1,1,PW,10/ 5/2014 10:00,TDN,1.26,mg/L
C1C1,1,1,PW,10/13/2014 07:54,TDN,1.35,mg/L
C1C1,1,1,PW,10/20/2014 10:00,TDN,1.16,mg/L
C1C1,1,1,PW,10/27/2014 08:37,TDN,1.09,mg/L
C1C1,1,1,PW,11/ 3/2014 08:26,TDN,1,mg/L
C1C1,1,1,PW,11/10/2014 13:00,TDN,0.9,mg/L
C1C1,1,1,PW,11/17/2014 07:32,TDN,1.21,mg/L
C1C1,1,1,PW,11/23/2014 13:00,TDN,1.148,mg/L
C1C1,1,1,PW,12/ 1/2014 12:00,TDN,1.1,mg/L
C1C2,1,2,PW,09/ 7/2014 13:09,TDN,0.935,mg/L
C1C2,1,2,PW,09/15/2014 10:43,TDN,1.18,mg/L
C1C2,1,2,PW,09/21/2014 18:27,TDN,1.54,mg/L
C1C2,1,2,PW,09/29/2014 08:35,TDN,1.63,mg/L
C1C2,1,2,PW,10/ 5/2014 10:00,TDN,1.83,mg/L
C1C2,1,2,PW,10/13/2014 07:56,TDN,1.66,mg/L
C1C2,1,2,PW,10/20/2014 10:00,TDN,1.68,mg/L
C1C2,1,2,PW,10/27/2014 08:41,TDN,1.52,mg/L
C1C2,1,2,PW,11/ 3/2014 08:28,TDN,1.28,mg/L
C1C2,1,2,PW,11/10/2014 13:00,TDN,1.07,mg/L
C1C2,1,2,PW,11/17/2014 07:34,TDN,1.66,mg/L
C1C2,1,2,PW,11/23/2014 13:00,TDN,1.258,mg/L
C1C2,1,2,PW,12/ 1/2014 12:00,TDN,1.287,mg/L
C1C3,1,3,PW,09/ 7/2014 13:20,TDN,0.961,mg/L
C1C3,1,3,PW,09/15/2014 10:48,TDN,1.02,mg/L
C1C3,1,3,PW,09/21/2014 18:47,TDN,1.5,mg/L
C1C3,1,3,PW,09/29/2014 08:37,TDN,1.73,mg/L
C1C3,1,3,PW,10/ 5/2014 10:00,TDN,1.36,mg/L
C1C3,1,3,PW,10/13/2014 07:57,TDN,1.28,mg/L
C1C3,1,3,PW,10/20/2014 10:00,TDN,1.37,mg/L
C1C3,1,3,PW,10/27/2014 08:42,TDN,1.36,mg/L
C1C3,1,3,PW,11/ 3/2014 08:30,TDN,1.16,mg/L
C1C3,1,3,PW,11/10/2014 13:00,TDN,1.06,mg/L
C1C3,1,3,PW,11/17/2014 07:36,TDN,1.32,mg/L
C1C3,1,3,PW,11/23/2014 13:00,TDN,1.294,mg/L
C1C3,1,3,PW,12/ 1/2014 12:00,TDN,1.277,mg/L
C1C4,1,4,PW,09/ 7/2014 13:30,TDN,1.17,mg/L
C1C4,1,4,PW,09/15/2014 10:52,TDN,1.06,mg/L
C1C4,1,4,PW,09/21/2014 19:09,TDN,1.23,mg/L
C1C4,1,4,PW,09/29/2014 08:39,TDN,1.33,mg/L
C1C4,1,4,PW,10/ 5/2014 10:00,TDN,1.34,mg/L
C1C4,1,4,PW,10/13/2014 07:59,TDN,1.29,mg/L
C1C4,1,4,PW,10/20/2014 10:00,TDN,1.44,mg/L
C1C4,1,4,PW,10/27/2014 08:46,TDN,1.25,mg/L
C1C4,1,4,PW,11/ 3/2014 08:33,TDN,1.22,mg/L
C1C4,1,4,PW,11/10/2014 13:00,TDN,1.16,mg/L
C1C4,1,4,PW,11/17/2014 07:38,TDN,1.61,mg/L
C1C4,1,4,PW,11/23/2014 13:00,TDN,1.353,mg/L
C1C4,1,4,PW,12/ 1/2014 12:00,TDN,1.247,mg/L
C2C5,2,5,PW,09/ 7/2014 13:39,TDN,1.34,mg/L
C2C5,2,5,PW,09/15/2014 13:12,TDN,1.12,mg/L
C2C5,2,5,PW,09/21/2014 18:42,TDN,1.15,mg/L
C2C5,2,5,PW,09/29/2014 09:06,TDN,1.03,mg/L
C2C5,2,5,PW,10/ 5/2014 10:00,TDN,1.19,mg/L
C2C5,2,5,PW,10/13/2014 08:32,TDN,0.96,mg/L
C2C5,2,5,PW,10/20/2014 10:00,TDN,0.883,mg/L
C2C5,2,5,PW,10/27/2014 09:10,TDN,0.842,mg/L
C2C5,2,5,PW,11/ 3/2014 08:51,TDN,0.668,mg/L
C2C5,2,5,PW,11/10/2014 13:00,TDN,0.633,mg/L
C2C5,2,5,PW,11/17/2014 07:54,TDN,0.716,mg/L
C2C5,2,5,PW,11/23/2014 13:00,TDN,0.79,mg/L
C2C5,2,5,PW,12/ 1/2014 12:00,TDN,0.894,mg/L
C2C6,2,6,PW,09/ 7/2014 13:50,TDN,0.934,mg/L
C2C6,2,6,PW,09/15/2014 13:18,TDN,1.02,mg/L
C2C6,2,6,PW,09/21/2014 18:45,TDN,1.1,mg/L
C2C6,2,6,PW,09/29/2014 09:06,TDN,0.932,mg/L
C2C6,2,6,PW,10/ 5/2014 10:00,TDN,0.928,mg/L
C2C6,2,6,PW,10/13/2014 08:33,TDN,1.48,mg/L
C2C6,2,6,PW,10/20/2014 10:00,TDN,0.779,mg/L
C2C6,2,6,PW,10/27/2014 09:13,TDN,0.704,mg/L
C2C6,2,6,PW,11/ 3/2014 08:53,TDN,0.628,mg/L
C2C6,2,6,PW,11/10/2014 13:00,TDN,0.597,mg/L
C2C6,2,6,PW,11/17/2014 07:56,TDN,0.845,mg/L
C2C6,2,6,PW,11/23/2014 13:00,TDN,0.75,mg/L
C2C6,2,6,PW,12/ 1/2014 12:00,TDN,0.975,mg/L
C2C7,2,7,PW,09/ 7/2014 13:59,TDN,1.17,mg/L
C2C7,2,7,PW,09/15/2014 13:27,TDN,0.712,mg/L
C2C7,2,7,PW,09/21/2014 19:03,TDN,2.13,mg/L
C2C7,2,7,PW,09/29/2014 09:09,TDN,0.667,mg/L
C2C7,2,7,PW,10/ 5/2014 10:00,TDN,0.704,mg/L
C2C7,2,7,PW,10/13/2014 08:35,TDN,0.7,mg/L
C2C7,2,7,PW,10/20/2014 10:00,TDN,0.616,mg/L
C2C7,2,7,PW,10/27/2014 09:15,TDN,0.509,mg/L
C2C7,2,7,PW,11/ 3/2014 08:55,TDN,0.549,mg/L
C2C7,2,7,PW,11/10/2014 13:00,TDN,0.403,mg/L
C2C7,2,7,PW,11/17/2014 07:57,TDN,0.663,mg/L
C2C7,2,7,PW,11/23/2014 13:00,TDN,1.15,mg/L
C2C7,2,7,PW,12/ 1/2014 12:00,TDN,0.616,mg/L
C2C8,2,8,PW,09/ 7/2014 14:10,TDN,2.02,mg/L
C2C8,2,8,PW,09/15/2014 13:30,TDN,1.86,mg/L
C2C8,2,8,PW,09/21/2014 19:05,TDN,0.797,mg/L
C2C8,2,8,PW,09/29/2014 09:11,TDN,1.96,mg/L
C2C8,2,8,PW,10/ 5/2014 10:00,TDN,1.97,mg/L
C2C8,2,8,PW,10/13/2014 08:37,TDN,0.89,mg/L
C2C8,2,8,PW,10/20/2014 10:00,TDN,1.44,mg/L
C2C8,2,8,PW,10/27/2014 09:18,TDN,1.35,mg/L
C2C8,2,8,PW,11/ 3/2014 08:57,TDN,1.22,mg/L
C2C8,2,8,PW,11/10/2014 13:00,TDN,1.13,mg/L
C2C8,2,8,PW,11/17/2014 07:59,TDN,1.55,mg/L
C2C8,2,8,PW,11/23/2014 13:00,TDN,0.534,mg/L
C2C8,2,8,PW,12/ 1/2014 12:00,TDN,1.137,mg/L
C3C10,3,10,PW,09/ 7/2014 14:30,TDN,0.991,mg/L
C3C10,3,10,PW,09/15/2014 13:59,TDN,1.16,mg/L
C3C10,3,10,PW,09/21/2014 19:27,TDN,1.5,mg/L
C3C10,3,10,PW,09/29/2014 09:33,TDN,1.27,mg/L
C3C10,3,10,PW,10/ 5/2014 10:00,TDN,1.13,mg/L
C3C10,3,10,PW,10/13/2014 08:57,TDN,1.03,mg/L
C3C10,3,10,PW,10/20/2014 10:00,TDN,1.15,mg/L
C3C10,3,10,PW,10/27/2014 09:40,TDN,0.971,mg/L
C3C10,3,10,PW,11/ 3/2014 09:17,TDN,0.909,mg/L
C3C10,3,10,PW,11/10/2014 13:00,TDN,0.681,mg/L
C3C10,3,10,PW,11/17/2014 08:21,TDN,1.79,mg/L
C3C10,3,10,PW,11/23/2014 13:00,TDN,0.917,mg/L
C3C10,3,10,PW,12/ 1/2014 12:00,TDN,0.933,mg/L
C3C11,3,11,PW,09/ 7/2014 14:39,TDN,1.05,mg/L
C3C11,3,11,PW,09/15/2014 14:01,TDN,1.25,mg/L
C3C11,3,11,PW,09/21/2014 19:39,TDN,1.29,mg/L
C3C11,3,11,PW,09/29/2014 09:35,TDN,1.17,mg/L
C3C11,3,11,PW,10/ 5/2014 10:00,TDN,1.28,mg/L
C3C11,3,11,PW,10/13/2014 08:59,TDN,1.34,mg/L
C3C11,3,11,PW,10/20/2014 10:00,TDN,1.12,mg/L
C3C11,3,11,PW,10/27/2014 09:42,TDN,1,mg/L
C3C11,3,11,PW,11/ 3/2014 09:20,TDN,1.02,mg/L
C3C11,3,11,PW,11/10/2014 13:00,TDN,0.788,mg/L
C3C11,3,11,PW,11/17/2014 08:24,TDN,1.55,mg/L
C3C11,3,11,PW,11/23/2014 13:00,TDN,1.088,mg/L
C3C11,3,11,PW,12/ 1/2014 12:00,TDN,1.117,mg/L
C3C12,3,12,PW,09/ 7/2014 14:50,TDN,0.866,mg/L
C3C12,3,12,PW,09/15/2014 14:06,TDN,1.13,mg/L
C3C12,3,12,PW,09/22/2014 07:54,TDN,1.4,mg/L
C3C12,3,12,PW,09/29/2014 09:36,TDN,1.6,mg/L
C3C12,3,12,PW,10/ 5/2014 10:00,TDN,1.31,mg/L
C3C12,3,12,PW,10/13/2014 09:01,TDN,1.45,mg/L
C3C12,3,12,PW,10/20/2014 10:00,TDN,1.42,mg/L
C3C12,3,12,PW,10/27/2014 09:45,TDN,1.27,mg/L
C3C12,3,12,PW,11/ 3/2014 09:22,TDN,1.39,mg/L
C3C12,3,12,PW,11/10/2014 13:00,TDN,1.07,mg/L
C3C12,3,12,PW,11/17/2014 08:26,TDN,1.42,mg/L
C3C12,3,12,PW,11/23/2014 13:00,TDN,1.245,mg/L
C3C12,3,12,PW,12/ 1/2014 12:00,TDN,1.346,mg/L
C3C9,3,9,PW,09/ 7/2014 14:19,TDN,1.22,mg/L
C3C9,3,9,PW,09/15/2014 13:54,TDN,0.582,mg/L
C3C9,3,9,PW,09/21/2014 19:56,TDN,1.17,mg/L
C3C9,3,9,PW,09/29/2014 09:31,TDN,1.15,mg/L
C3C9,3,9,PW,10/ 5/2014 10:00,TDN,1.46,mg/L
C3C9,3,9,PW,10/13/2014 08:55,TDN,1.21,mg/L
C3C9,3,9,PW,10/20/2014 10:00,TDN,1.2,mg/L
C3C9,3,9,PW,10/27/2014 09:38,TDN,1.04,mg/L
C3C9,3,9,PW,11/ 3/2014 09:13,TDN,0.996,mg/L
C3C9,3,9,PW,11/10/2014 13:00,TDN,0.864,mg/L
C3C9,3,9,PW,11/17/2014 08:19,TDN,1.11,mg/L
C3C9,3,9,PW,11/23/2014 13:00,TDN,0.96,mg/L
C3C9,3,9,PW,12/ 1/2014 12:00,TDN,1.013,mg/L
C4C13,4,13,PW,09/ 7/2014 15:00,TDN,0.935,mg/L
C4C13,4,13,PW,09/15/2014 14:10,TDN,1.3,mg/L
C4C13,4,13,PW,09/21/2014 19:32,TDN,1.36,mg/L
C4C13,4,13,PW,09/29/2014 09:56,TDN,1.22,mg/L
C4C13,4,13,PW,10/ 5/2014 10:00,TDN,1.43,mg/L
C4C13,4,13,PW,10/13/2014 09:38,TDN,1.06,mg/L
C4C13,4,13,PW,10/20/2014 10:00,TDN,1.24,mg/L
C4C13,4,13,PW,10/27/2014 10:27,TDN,1.03,mg/L
C4C13,4,13,PW,11/ 3/2014 09:51,TDN,0.958,mg/L
C4C13,4,13,PW,11/10/2014 13:00,TDN,0.768,mg/L
C4C13,4,13,PW,11/17/2014 09:04,TDN,1.06,mg/L
C4C13,4,13,PW,11/23/2014 13:00,TDN,0.872,mg/L
C4C13,4,13,PW,12/ 1/2014 12:00,TDN,1.167,mg/L
C4C14,4,14,PW,09/ 7/2014 15:10,TDN,0.872,mg/L
C4C14,4,14,PW,09/15/2014 14:15,TDN,1.35,mg/L
C4C14,4,14,PW,09/21/2014 19:43,TDN,0.974,mg/L
C4C14,4,14,PW,09/29/2014 09:58,TDN,1.01,mg/L
C4C14,4,14,PW,10/ 5/2014 10:00,TDN,0.992,mg/L
C4C14,4,14,PW,10/13/2014 09:40,TDN,1.02,mg/L
C4C14,4,14,PW,10/20/2014 10:00,TDN,0.804,mg/L
C4C14,4,14,PW,10/27/2014 10:30,TDN,0.71,mg/L
C4C14,4,14,PW,11/ 3/2014 09:54,TDN,0.723,mg/L
C4C14,4,14,PW,11/10/2014 13:00,TDN,0.543,mg/L
C4C14,4,14,PW,11/17/2014 09:06,TDN,0.886,mg/L
C4C14,4,14,PW,11/23/2014 13:00,TDN,0.689,mg/L
C4C14,4,14,PW,12/ 1/2014 12:00,TDN,0.884,mg/L
C4C15,4,15,PW,09/ 7/2014 15:20,TDN,0.741,mg/L
C4C15,4,15,PW,09/15/2014 14:24,TDN,0.675,mg/L
C4C15,4,15,PW,09/22/2014 07:57,TDN,0.669,mg/L
C4C15,4,15,PW,09/29/2014 10:00,TDN,0.703,mg/L
C4C15,4,15,PW,10/ 5/2014 10:00,TDN,0.678,mg/L
C4C15,4,15,PW,10/13/2014 09:42,TDN,0.65,mg/L
C4C15,4,15,PW,10/20/2014 10:00,TDN,0.663,mg/L
C4C15,4,15,PW,10/27/2014 10:32,TDN,0.574,mg/L
C4C15,4,15,PW,11/ 3/2014 09:56,TDN,0.593,mg/L
C4C15,4,15,PW,11/10/2014 13:00,TDN,0.534,mg/L
C4C15,4,15,PW,11/17/2014 09:09,TDN,1.06,mg/L
C4C15,4,15,PW,11/23/2014 13:00,TDN,0.619,mg/L
C4C15,4,15,PW,12/ 1/2014 12:00,TDN,0.637,mg/L
C4C16,4,16,PW,09/ 7/2014 15:29,TDN,1.04,mg/L
C4C16,4,16,PW,09/15/2014 14:30,TDN,1.24,mg/L
C4C16,4,16,PW,09/22/2014 07:59,TDN,1.24,mg/L
C4C16,4,16,PW,09/29/2014 10:03,TDN,1.26,mg/L
C4C16,4,16,PW,10/ 5/2014 10:00,TDN,1.07,mg/L
C4C16,4,16,PW,10/13/2014 09:44,TDN,1.04,mg/L
C4C16,4,16,PW,10/20/2014 10:00,TDN,0.937,mg/L
C4C16,4,16,PW,10/27/2014 10:34,TDN,0.812,mg/L
C4C16,4,16,PW,11/ 3/2014 09:56,TDN,0.897,mg/L
C4C16,4,16,PW,11/10/2014 13:00,TDN,0.695,mg/L
C4C16,4,16,PW,11/17/2014 09:11,TDN,0.962,mg/L
C4C16,4,16,PW,11/23/2014 13:00,TDN,0.875,mg/L
C4C16,4,16,PW,12/ 1/2014 12:00,TDN,0.922,mg/L
C5C17,5,17,PW,09/ 7/2014 15:40,TDN,1.08,mg/L
C5C17,5,17,PW,09/15/2014 14:35,TDN,1.15,mg/L
C5C17,5,17,PW,09/23/2014 11:19,TDN,1.38,mg/L
C5C17,5,17,PW,09/29/2014 10:12,TDN,1.53,mg/L
C5C17,5,17,PW,10/ 5/2014 10:00,TDN,1.28,mg/L
C5C17,5,17,PW,10/13/2014 10:11,TDN,1.27,mg/L
C5C17,5,17,PW,10/20/2014 10:00,TDN,2.95,mg/L
C5C17,5,17,PW,10/27/2014 11:17,TDN,1.22,mg/L
C5C17,5,17,PW,11/ 3/2014 10:45,TDN,0.882,mg/L
C5C17,5,17,PW,11/10/2014 13:00,TDN,0.973,mg/L
C5C17,5,17,PW,11/17/2014 09:33,TDN,1.49,mg/L
C5C17,5,17,PW,11/23/2014 13:00,TDN,1.298,mg/L
C5C17,5,17,PW,12/ 1/2014 12:00,TDN,1.308,mg/L
C5C18,5,18,PW,09/ 7/2014 15:49,TDN,1,mg/L
C5C18,5,18,PW,09/15/2014 14:50,TDN,1.16,mg/L
C5C18,5,18,PW,09/23/2014 11:30,TDN,1.42,mg/L
C5C18,5,18,PW,09/29/2014 10:20,TDN,1.11,mg/L
C5C18,5,18,PW,10/ 5/2014 10:00,TDN,0.933,mg/L
C5C18,5,18,PW,10/13/2014 10:12,TDN,1.28,mg/L
C5C18,5,18,PW,10/20/2014 10:00,TDN,0.619,mg/L
C5C18,5,18,PW,10/27/2014 11:19,TDN,1.02,mg/L
C5C18,5,18,PW,11/ 3/2014 10:47,TDN,1.29,mg/L
C5C18,5,18,PW,11/10/2014 13:00,TDN,0.78,mg/L
